"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","ENSEMBL","ENTREZID"
"2689","SULT1C4",1.89933860737075,-0.509318813382008,1.43177970576094,-0.355724285888885,0.722047055640682,NA,"none","ENSG00000198075",27233
"2690","ABCG8",1.22604760054617,-0.919320388887643,1.66750242359332,-0.551315773746575,0.581417227265071,NA,"none","ENSG00000143921",64241
"2691","LCT",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000115850",3938
"2692","CERKL",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000188452",375298
"2693","UGT1A5",0,NA,NA,NA,NA,NA,"none","ENSG00000288705",54579
"2694","SULT1C3",0,NA,NA,NA,NA,NA,"none","ENSG00000196228",442038
"2695","AQP12A",0.553167966605716,2.9866024201048,2.87973241114281,1.03711109009589,0.299684087299627,NA,"none","ENSG00000184945",375318
"2696","UGT1A10",0.377505973343573,-1.61444502801886,3.35406545532328,-0.481339750080476,0.630275050099219,NA,"none","ENSG00000242515",54575
"2697","SULT6B1",0,NA,NA,NA,NA,NA,"none","ENSG00000138068",391365
"2698","ACMSD",1.8641918558035,0.183023065749128,1.28971561111435,0.141909630442475,0.887151387314039,NA,"none","ENSG00000153086",130013
"2699","SCN7A",2.14902883502452,1.27647679328447,1.41430419891133,0.902547552547075,0.366766072867755,NA,"none","ENSG00000136546",6332
"2700","HAAO",0.447951892353333,-0.0723142195607047,3.21967832095517,-0.0224600759305829,0.98208095875155,NA,"none","ENSG00000162882",23498
"2701","SCN1A",1.52646452450601,0.499815455701438,1.8043242856121,0.27700977018767,0.781772604079138,NA,"none","ENSG00000144285",6323
"2702","GCKR",1.46462289053993,-1.32887735497864,1.59271555064999,-0.834346945652865,0.404085504623148,NA,"none","ENSG00000084734",2646
"2703","CACNB4",1.20573442651057,0.386147017238816,1.8636111187259,0.207203645309228,0.835850820547082,NA,"none","ENSG00000182389",785
"2704","SCN3A",1.37469512468461,1.27924814679157,1.84143835755126,0.694700499501223,0.487243014952547,NA,"none","ENSG00000153253",6328
"2705","CNGA3",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000144191",1261
"2706","KCNH7",1.04906480712641,-0.883933888411483,2.26800238547393,-0.389741163445369,0.696727954666497,NA,"none","ENSG00000184611",90134
"2707","DPYSL5",0.523426267993218,2.91897024955705,2.92930601762054,0.996471598391796,0.319021060086788,NA,"none","ENSG00000157851",56896
"2708","APOB",2.12071927888184,1.65734153642783,1.39490435397113,1.18813991203739,0.234778292186434,NA,"none","ENSG00000084674",338
"2709","PLA1A",1.20071357345737,-0.232914961241563,1.68653708843048,-0.138102483982915,0.890159422655021,NA,"none","ENSG00000144837",51365
"2710","AADAC",2.03528825936481,-0.653859342032401,1.34133729515752,-0.487468248585168,0.625926538566544,NA,"none","ENSG00000114771",13
"2711","AADACL2",0.828144283837373,3.58961932962436,2.46541679424234,1.45598883645453,0.145395705692175,NA,"none","ENSG00000197953",344752
"2712","AADACL2",0.828144283837373,3.58961932962436,2.46541679424234,1.45598883645453,0.145395705692175,NA,"none","ENSG00000261846",344752
"2713","SLC2A2",0,NA,NA,NA,NA,NA,"none","ENSG00000163581",6514
"2714","HGD",1.7159515937659,1.67403164954896,1.55740402249524,1.07488591615865,0.28242580823133,NA,"none","ENSG00000113924",3081
"2715","SCN11A",1.30672069603843,-0.488338685375553,1.67685725376242,-0.291222573823652,0.770881099017516,NA,"none","ENSG00000168356",11280
"2716","UROC1",1.08435711062105,-0.732741135224917,1.80998503754778,-0.404832703046902,0.685600488322902,NA,"none","ENSG00000159650",131669
"2717","SCN10A",0.394218722435587,-0.0495915747297967,2.94972898842253,-0.0168122478113887,0.986586398938016,NA,"none","ENSG00000185313",6336
"2718","GADL1",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000144644",339896
"2719","KCNMB2",2.5177093834892,0.166585193487585,1.10129474009648,0.15126304287351,0.87976822129875,NA,"none","ENSG00000197584",10242
"2720","HTR3C",0.518283251167252,-0.634946592867261,2.44930757442462,-0.259235140370813,0.79545381948379,NA,"none","ENSG00000178084",170572
"2721","HTR3E",1.78298214453444,-0.859487459343076,1.42559600575697,-0.602896932842277,0.546577256529857,NA,"none","ENSG00000186038",285242
"2722","HTR3D",0,NA,NA,NA,NA,NA,"none","ENSG00000186090",200909
"2723","GABRR3",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000183185",200959
"2724","GALNT15",2.0561064499356,-2.95778865287671,1.75067757054765,-1.68951079435573,0.0911215850280387,NA,"none","ENSG00000131386",117248
"2725","LYZL4",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000157093",131375
"2726","SLC6A1",0.146512613452854,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000157103",6529
"2727","A4GNT",0.456154607562798,1.54311060421908,3.14983730592386,0.489901685181317,0.624203470508544,NA,"none","ENSG00000118017",51146
"2728","SLC38A3",0.741184345261064,1.37992542876038,2.19518654209231,0.628614198520515,0.529601662575156,NA,"none","ENSG00000188338",10991
"2729","SLC7A14",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000013293",57709
"2730","CACNA2D3",2.1191789714177,0.61153724163497,1.40456342563976,0.435393112529911,0.66327710881614,NA,"none","ENSG00000157445",55799
"2731","UGT2B10",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000109181",7365
"2732","UGT2B10",0.194303221739405,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000275190",7365
"2733","SULT1B1",2.31420437750795,3.49177934485088,1.53752564383395,2.27103811819609,0.0231446705130247,NA,"none","ENSG00000173597",27284
"2734","KCTD8",1.44464550148063,0.835034363857318,1.60445375974448,0.520447759111677,0.602751530037356,NA,"none","ENSG00000183783",386617
"2735","UGT2B11",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000213759",10720
"2736","GK2",1.55877966641808,2.0756862461797,1.49056919063503,1.3925460550378,0.163757105503403,NA,"none","ENSG00000196475",2712
"2737","UGT2B7",0.650842922103391,-1.06914099146819,2.55695173785673,-0.4181310799258,0.675851282365026,NA,"none","ENSG00000171234",7364
"2738","UGT2A3",0,NA,NA,NA,NA,NA,"none","ENSG00000135220",79799
"2739","UGT2A3",0,NA,NA,NA,NA,NA,"none","ENSG00000278216",79799
"2740","NDST3",0.291593084435892,0.665509496646579,3.6693334401544,0.181370678762456,0.856076632134209,NA,"none","ENSG00000164100",9348
"2741","PDHA2",0.711235420646544,1.31053420326436,2.43356478628687,0.538524476787802,0.590215011492411,NA,"none","ENSG00000163114",5161
"2742","GABRA4",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000109158",2557
"2743","GLRA3",1.86817415566463,-1.06869524059616,1.40091324123381,-0.762856120665216,0.445549207446058,NA,"none","ENSG00000145451",8001
"2744","ENPP6",0.769370844731348,-1.37715876591547,2.41879237848045,-0.569357989618207,0.56911322040627,NA,"none","ENSG00000164303",133121
"2745","TRPC3",0.594878957810231,0.841499133579708,2.61449959618276,0.321858582349111,0.747559831364415,NA,"none","ENSG00000138741",7222
"2746","SULT1E1",0,NA,NA,NA,NA,NA,"none","ENSG00000109193",6783
"2747","GABRA2",0.123857302729644,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000151834",2555
"2748","HSD17B13",0.672066090356785,-1.0762514275268,2.53538697448865,-0.424491976316107,0.67120705571222,NA,"none","ENSG00000170509",345275
"2749","ASIC5",1.07337120068166,-1.87128463838821,1.90984579570425,-0.979809282297673,0.327180269330985,NA,"none","ENSG00000256394",51802
"2750","ASIC5",1.07337120068166,-1.87128463838821,1.90984579570425,-0.979809282297673,0.327180269330985,NA,"none","ENSG00000262505",51802
"2751","UCP1",0,NA,NA,NA,NA,NA,"none","ENSG00000109424",7350
"2752","MTTP",0.533356631787429,-0.625698073490631,2.68596094745809,-0.232951292193125,0.815799228456636,NA,"none","ENSG00000138823",4547
"2753","UGT2B15",0.515430778785774,1.73642021304799,3.03326798961295,0.572458555918616,0.567011355456909,NA,"none","ENSG00000196620",7366
"2754","UGT2B15",0.515430778785774,1.73642021304799,3.03326798961295,0.572458555918616,0.567011355456909,NA,"none","ENSG00000277132",7366
"2755","UGT2A2",0,NA,NA,NA,NA,NA,"none","ENSG00000271271",574537
"2756","SNCA",1.16339083764147,-1.05747101152576,1.7593485530532,-0.601058277900996,0.547801171035089,NA,"none","ENSG00000145335",6622
"2757","GRID2",0.938340039381947,0.292624647551228,2.02680702293553,0.144377162818098,0.885202649289992,NA,"none","ENSG00000152208",2895
"2758","HPGDS",0.431955910255529,1.48197424628761,2.8159680461381,0.52627523537422,0.598696986918666,NA,"none","ENSG00000163106",27306
"2759","SLC10A4",1.73089594666546,-0.382048446410152,1.48133444638529,-0.257908298387589,0.796477680285892,NA,"none","ENSG00000145248",201780
"2760","SLC25A31",0,NA,NA,NA,NA,NA,"none","ENSG00000151475",83447
"2761","GALNTL6",0.858900356834046,0.8101166590769,2.31349749477206,0.350169672069049,0.72621136581812,NA,"none","ENSG00000174473",442117
"2762","UGT2B28",0.253648670613929,-1.03656791350273,3.8148324341157,-0.271720431081794,0.785836990422287,NA,"none","ENSG00000135226",54490
"2763","UGT2A1",1.83856871780129,3.11603104793687,1.64550911917538,1.89365772065634,0.0582704566502117,NA,"none","ENSG00000173610",10941
"2764","ADH4",0.523426267993218,2.91897024955705,2.92930601762054,0.996471598391796,0.319021060086788,NA,"none","ENSG00000198099",127
"2765","ADH6",0.679869245240283,0.200554878452818,2.26192629632566,0.0886655231775701,0.929347733101494,NA,"none","ENSG00000172955",130
"2766","ADH1A",0.253648670613929,-1.03656791350273,3.8148324341157,-0.271720431081794,0.785836990422287,NA,"none","ENSG00000187758",124
"2767","ADH1B",0.56472280719369,0.750520674081122,2.6505181944348,0.28315997817218,0.777054206120488,NA,"none","ENSG00000196616",125
"2768","HCN1",0,NA,NA,NA,NA,NA,"none","ENSG00000164588",348980
"2769","CDO1",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000129596",1036
"2770","BHMT2",0.917020889240774,-1.64773282568529,2.09607837668397,-0.786102678227151,0.431807335397124,NA,"none","ENSG00000132840",23743
"2771","BHMT",1.16451127574493,-2.05892171979286,1.84950437680681,-1.11322889829956,0.265610134351723,NA,"none","ENSG00000145692",635
"2772","KCTD16",1.78901737197182,-1.82095895787195,1.5506980316413,-1.17428340058225,0.240281529844995,NA,"none","ENSG00000183775",57528
"2773","GABRA1",0.28841882585655,0.665509340455525,3.68361164143307,0.180667617880753,0.856628477654283,NA,"none","ENSG00000022355",2554
"2774","FTMT",0,NA,NA,NA,NA,NA,"none","ENSG00000181867",94033
"2775","SLC34A1",2.47013860846451,-0.92590431364176,1.22284852385865,-0.757170079185365,0.448947973466608,NA,"none","ENSG00000131183",6569
"2776","TRPC7",1.71040901661397,0.367199833909769,1.30761480119393,0.280816516893579,0.778851134526563,NA,"none","ENSG00000069018",57113
"2777","GABRG2",0.991865983297672,0.381667947659775,1.82773368186464,0.208820328391826,0.834588501402308,NA,"none","ENSG00000113327",2566
"2778","GABRB2",0,NA,NA,NA,NA,NA,"none","ENSG00000145864",2561
"2779","GLRA1",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000145888",2741
"2780","SLC45A2",2.3788823406767,-0.412046730196097,1.27065175338621,-0.324279826552017,0.745726191268477,NA,"none","ENSG00000164175",51151
"2781","SLC45A2",2.3788823406767,-0.412046730196097,1.27065175338621,-0.324279826552017,0.745726191268477,NA,"none","ENSG00000281919",51151
"2782","UGT3A2",2.49435050984854,1.33792753767548,1.18890820039378,1.12534133184745,0.260444421549859,NA,"none","ENSG00000168671",167127
"2783","ARSI",1.43970881775705,-0.633365334358293,1.57119073859159,-0.403111677533207,0.686866070355092,NA,"none","ENSG00000183876",340075
"2784","GRXCR2",1.18536966023185,3.20363601786694,1.84595073529431,1.73549377922925,0.0826533823946811,NA,"none","ENSG00000204928",643226
"2785","SLC27A6",0.974326614615809,2.01212031760511,2.51948753146417,0.79862285186059,0.42450913297021,NA,"none","ENSG00000113396",28965
"2786","SLC25A2",1.1111083885016,-0.705687571967432,1.72847794644306,-0.408271088109413,0.683074662881338,NA,"none","ENSG00000120329",83884
"2787","HK3",1.32409401047928,2.48629945007828,1.87569064123681,1.32553812202147,0.18499273405533,NA,"none","ENSG00000160883",3101
"2788","SLC36A3",0.32133478304839,0.6655108213867,3.54592122638942,0.187683475998802,0.851124784320034,NA,"none","ENSG00000186334",285641
"2789","SLC36A2",1.11152284050564,-0.706215093226428,1.72844161717666,-0.408584869866766,0.682844335972878,NA,"none","ENSG00000186335",153201
"2790","AGXT2",0,NA,NA,NA,NA,NA,"none","ENSG00000113492",64902
"2791","SLC6A19",0.377713199345594,-1.61439601709951,2.93086479971352,-0.550825823578525,0.581753080013741,NA,"none","ENSG00000174358",340024
"2792","SLC6A18",0,NA,NA,NA,NA,NA,"none","ENSG00000164363",348932
"2793","SLC6A3",0.521250283744573,-0.643022707024966,2.44665654559549,-0.262816907498744,0.792691703224786,NA,"none","ENSG00000142319",6531
"2794","SLC6A3",0.521250283744573,-0.643022707024966,2.44665654559549,-0.262816907498744,0.792691703224786,NA,"none","ENSG00000276996",6531
"2795","ACOT12",0,NA,NA,NA,NA,NA,"none","ENSG00000172497",134526
"2796","GPX5",0.495627940444042,-2.01080884558832,2.68157962650528,-0.749859831016418,0.453339129446596,NA,"none","ENSG00000224586",2880
"2797","GPX5",0.495627940444042,-2.01080884558832,2.68157962650528,-0.749859831016418,0.453339129446596,NA,"none","ENSG00000257770",2880
"2798","PGK2",0,NA,NA,NA,NA,NA,"none","ENSG00000170950",5232
"2799","ELOVL4",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000118402",6785
"2800","FABP7",0.120881773675768,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000164434",2173
"2801","FUT9",0.535119056931664,2.94416218532629,2.90968261402544,1.01184994237332,0.311609806590038,NA,"none","ENSG00000172461",10690
"2802","SLC35F1",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000196376",222553
"2803","GSTA3",1.26879074974124,0.467418331587369,1.67303517992545,0.279383444649501,0.779950574715407,NA,"none","ENSG00000174156",2940
"2804","SLC22A16",0.847199071419044,0.794828352770758,1.9248944955224,0.41292047674283,0.679664878068717,NA,"none","ENSG00000004809",85413
"2805","KCNK16",0,NA,NA,NA,NA,NA,"none","ENSG00000095981",83795
"2806","HMGCLL1",0.120881773675768,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000146151",54511
"2807","GSTA5",0,NA,NA,NA,NA,NA,"none","ENSG00000182793",221357
"2808","SLC17A4",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000146039",10050
"2809","SLC17A1",0,NA,NA,NA,NA,NA,"none","ENSG00000124568",6568
"2810","SLC17A3",0.267394387128623,0.665508196423122,3.78655218689092,0.175755717490734,0.860485860315664,NA,"none","ENSG00000124564",10786
"2811","SLC35D3",1.6037870799747,2.09464075738063,1.56693263704358,1.33677779622531,0.181295178970353,NA,"none","ENSG00000182747",340146
"2812","CYP21A2",0.436066769090941,-0.0398038185422625,3.24558001503155,-0.0122640077760879,0.990214982829872,NA,"none","ENSG00000231852",1589
"2813","CYP21A2",0.436066769090941,-0.0398038185422625,3.24558001503155,-0.0122640077760879,0.990214982829872,NA,"none","ENSG00000232414",1589
"2814","CYP21A2",0.436066769090941,-0.0398038185422625,3.24558001503155,-0.0122640077760879,0.990214982829872,NA,"none","ENSG00000233151",1589
"2815","CYP21A2",0.436066769090941,-0.0398038185422625,3.24558001503155,-0.0122640077760879,0.990214982829872,NA,"none","ENSG00000198457",1589
"2816","CYP21A2",0.436066769090941,-0.0398038185422625,3.24558001503155,-0.0122640077760879,0.990214982829872,NA,"none","ENSG00000235134",1589
"2817","CYP21A2",0.436066769090941,-0.0398038185422625,3.24558001503155,-0.0122640077760879,0.990214982829872,NA,"none","ENSG00000206338",1589
"2818","SLC17A2",0.978548717565463,-0.424302384662292,1.87756127063694,-0.225985905918453,0.821212382245249,NA,"none","ENSG00000112337",10246
"2819","SLC22A7",0,NA,NA,NA,NA,NA,"none","ENSG00000137204",10864
"2820","HS3ST5",0.493684569380719,2.84700835504288,3.50037467554235,0.813343889994223,0.416020919738362,NA,"none","ENSG00000249853",222537
"2821","RHAG",0.540938561890463,0.707805703236206,2.67910208613521,0.264195122275935,0.791629569443735,NA,"none","ENSG00000112077",6005
"2822","GPX6",2.38001211308373,0.607101268463457,1.15162650003595,0.527168546785355,0.598076548786769,NA,"none","ENSG00000198704",257202
"2823","GPX6",2.38001211308373,0.607101268463457,1.15162650003595,0.527168546785355,0.598076548786769,NA,"none","ENSG00000281185",257202
"2824","GSTA2",0.485896306175297,1.63641280301781,2.72389634662965,0.600761774596376,0.547998667479066,NA,"none","ENSG00000244067",2939
"2825","ELOVL2",2.06277119591765,0.1975662562175,1.35024342734767,0.146318991239666,0.883669574360512,NA,"none","ENSG00000197977",54898
"2826","SLC26A8",2.16392687427386,1.31295311289983,1.29809099035795,1.01144921477175,0.311801476200558,NA,"none","ENSG00000112053",116369
"2827","SLC22A2",0.663156496148268,-1.05592038010547,2.11863023737264,-0.498397672929913,0.618203776652065,NA,"none","ENSG00000112499",6582
"2828","IP6K3",0.893983801797975,3.68151402196916,2.16377368299383,1.70143210951497,0.0888618760968302,NA,"none","ENSG00000161896",117283
"2829","INMT",0.250681638036608,-1.02496899816133,3.81536824950008,-0.268642220392652,0.78820501901143,NA,"none","ENSG00000241644",11185
"2830","MOGAT3",0.873539869315102,-2.8264045191541,2.05026612745745,-1.3785549501611,0.16803201449262,NA,"none","ENSG00000106384",346606
"2831","CYP3A7",2.55541721210629,-0.340347162649487,1.20114345224662,-0.283352635368324,0.7769065325841,NA,"none","ENSG00000160870",1551
"2832","ABCB1",0.74630957848065,-2.60036842553986,2.15959274113799,-1.20410129928924,0.228550427815677,NA,"none","ENSG00000085563",5243
"2833","TRPV5",0.582771716867741,0.807087689768753,2.95598273138808,0.273035319590571,0.784826065572207,NA,"none","ENSG00000127412",56302
"2834","TRPV5",0.582771716867741,0.807087689768753,2.95598273138808,0.273035319590571,0.784826065572207,NA,"none","ENSG00000274348",56302
"2835","ABCB5",0,NA,NA,NA,NA,NA,"none","ENSG00000004846",340273
"2836","CYP3A43",0,NA,NA,NA,NA,NA,"none","ENSG00000021461",64816
"2837","CYP3A4",0.753083467301898,1.43256716995988,2.03009931295456,0.705663590356549,0.480397368466837,NA,"none","ENSG00000160868",1576
"2838","SLC26A4",0.489478152810824,-1.99499507718658,3.05563833773727,-0.652889791487528,0.513827330677932,NA,"none","ENSG00000091137",5172
"2839","SLC26A3",1.12853240228594,1.44770010525104,1.91302482742769,0.756759705621623,0.449193837481019,NA,"none","ENSG00000091138",1811
"2840","NPC1L1",1.9930785080629,0.407542833810053,1.23636227995775,0.329630594864137,0.741679102146586,NA,"none","ENSG00000015520",29881
"2841","SLC26A5",0.123857302729644,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000170615",375611
"2842","GALNTL5",0.123857302729644,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000106648",168391
"2843","LEP",0,NA,NA,NA,NA,NA,"none","ENSG00000174697",3952
"2844","OTC",0.25385589661595,-1.03656791350273,3.8148324341157,-0.271720431081794,0.785836990422287,NA,"none","ENSG00000036473",5009
"2845","DGKK",0,NA,NA,NA,NA,NA,"none","ENSG00000274588",139189
"2846","AWAT2",0.628800792909689,-2.35027139455059,2.51416373244668,-0.934812384817674,0.349884995888541,NA,"none","ENSG00000147160",158835
"2847","SATL1",1.80134186567522,0.149148123165531,1.35261210904038,0.110266736611833,0.912197836701159,NA,"none","ENSG00000184788",340562
"2848","PLP1",2.1475088365951,1.70333490649224,1.29550771593029,1.31480105100655,0.188576774147559,NA,"none","ENSG00000123560",5354
"2849","ATP1B4",0,NA,NA,NA,NA,NA,"none","ENSG00000101892",23439
"2850","GUCY2F",0,NA,NA,NA,NA,NA,"none","ENSG00000101890",2986
"2851","ARSF",1.10415994896279,1.33707993822694,1.80549237471746,0.740562495278433,0.458958755293003,NA,"none","ENSG00000062096",416
"2852","PGAM4",0.123857302729644,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000226784",441531
"2853","CNGA2",0,NA,NA,NA,NA,NA,"none","ENSG00000183862",1260
"2854","GLOD5",2.02980892507559,2.03069858801036,1.31814811622273,1.54056935106011,0.123421632045678,NA,"none","ENSG00000171433",392465
"2855","DGAT2L6",0.123857302729644,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000184210",347516
"2856","AWAT1",0,NA,NA,NA,NA,NA,"none","ENSG00000204195",158833
"2857","TRPC5",0.127031561308986,-0.296274828585056,3.81694647031143,-0.0776209021765197,0.938129615010831,NA,"none","ENSG00000072315",7224
"2858","SLC7A3",0.861033068046646,-2.8091447016884,2.28492112175435,-1.22942742965742,0.218911591253111,NA,"none","ENSG00000165349",84889
"2859","ATP2B3",0.415450387165536,-0.0621152926443379,2.90588693107899,-0.0213756743182274,0.982945978213675,NA,"none","ENSG00000067842",492
"2860","GLRA2",0.241763547351537,-1.00078453798508,3.81630949709979,-0.262238830143527,0.793137318463273,NA,"none","ENSG00000101958",2742
"2861","MBOAT4",1.21077549040053,-0.957826580476643,1.80359198534606,-0.531066110438975,0.595372967567621,NA,"none","ENSG00000177669",619373
"2862","CYP7B1",2.24857927545258,0.457176821494464,1.28986254035433,0.354438405017076,0.723010357164884,NA,"none","ENSG00000172817",9420
"2863","SLCO5A1",1.86572763881064,-0.26723067726899,1.53973715838358,-0.173556035725948,0.862214385951984,NA,"none","ENSG00000137571",81796
"2864","SLC7A13",0,NA,NA,NA,NA,NA,"none","ENSG00000164893",157724
"2865","KCNV1",0.388276160804391,-0.0395856620542711,3.37184230061339,-0.0117400692336857,0.990632995190683,NA,"none","ENSG00000164794",27012
"2866","CHRNB3",0.475635659706667,2.80171432930772,3.01648803445795,0.928800080525158,0.352992702735947,NA,"none","ENSG00000147432",1142
"2867","KCNS2",1.18934346361642,0.837066725171774,1.84076740764081,0.454737910774173,0.649297803456712,NA,"none","ENSG00000156486",3788
"2868","CYP7A1",0,NA,NA,NA,NA,NA,"none","ENSG00000167910",1581
"2869","CYP11B2",1.60440189403291,0.612910714495729,1.42345237448531,0.430580415250876,0.66677348405628,NA,"none","ENSG00000179142",1585
"2870","ADCY8",0.988479081359674,-3.00714786727012,2.19926713255787,-1.36734088494864,0.171518482199329,NA,"none","ENSG00000155897",114
"2871","CA1",0,NA,NA,NA,NA,NA,"none","ENSG00000133742",759
"2872","KCNU1",0.667762897197427,0.130678356530797,2.27441546922519,0.0574557983354353,0.954182115726714,NA,"none","ENSG00000215262",157855
"2873","DPYS",2.32179349751419,0.839461227797327,1.17844653161432,0.712345622204322,0.476250779475729,NA,"none","ENSG00000147647",1807
"2874","PMP2",0.505377358319166,2.87366400749629,2.60042871910568,1.10507316981355,0.269127885261404,NA,"none","ENSG00000147588",5375
"2875","FABP9",0.869854382142254,1.76674669429002,2.06218939315514,0.85673347955054,0.391592196110932,NA,"none","ENSG00000205186",646480
"2876","SLC10A5",0.812636142178443,-0.225550711089063,1.9870990269072,-0.113507534367887,0.909628190125696,NA,"none","ENSG00000253598",347051
"2877","IDO2",0,NA,NA,NA,NA,NA,"none","ENSG00000188676",169355
"2878","SLC26A7",2.33839626593998,0.489734441084967,1.16190022869192,0.421494401146918,0.673394098718461,NA,"none","ENSG00000147606",115111
"2879","GOT1L1",0,NA,NA,NA,NA,NA,"none","ENSG00000169154",137362
"2880","CHRNA2",0.582579382543796,0.869363801078325,2.62787614340876,0.330823735075515,0.740777631440161,NA,"none","ENSG00000120903",1135
"2881","FABP12",1.35371175951975,1.20850700825518,1.63900270499065,0.737342900396292,0.460913849627303,NA,"none","ENSG00000197416",646486
"2882","CHRNA6",0.444984859776013,-0.062010709722467,2.84824922724768,-0.0217715181414757,0.982630214030719,NA,"none","ENSG00000147434",8973
"2883","KCNQ3",1.53909988474875,1.45922452810228,1.57856477347403,0.92439952583693,0.355278341505026,NA,"none","ENSG00000184156",3786
"2884","SLC18A1",0,NA,NA,NA,NA,NA,"none","ENSG00000036565",6570
"2885","FUT7",0.654224406684754,-1.07665651940852,2.52320878916936,-0.426701319379503,0.669596889449492,NA,"none","ENSG00000180549",2529
"2886","KCNV2",1.12763090454471,0.10724569865892,1.81313760896962,0.0591492328703426,0.952833245096045,NA,"none","ENSG00000168263",169522
"2887","ALDOB",1.40033226146527,-2.36832646699318,1.78543893925616,-1.32646735484544,0.184684941397097,NA,"none","ENSG00000136872",229
"2888","GLT6D1",0,NA,NA,NA,NA,NA,"none","ENSG00000204007",360203
"2889","NXNL2",0.963466840468731,-0.473627101928877,1.88599733408146,-0.251128192691507,0.801714999560405,NA,"none","ENSG00000130045",158046
"2890","DBH",1.25967482243034,0.456844165424417,1.70234102812206,0.268362306892401,0.788420450413564,NA,"none","ENSG00000123454",1621
"2891","HSD17B3",0.504330308650537,-2.03206198057868,3.06053503516649,-0.663956451153038,0.506718184081977,NA,"none","ENSG00000130948",3293
"2892","TRPM3",1.0627339578884,1.2823128364527,1.95684644765528,0.65529558437719,0.51227746321383,NA,"none","ENSG00000083067",80036
"2893","GLYAT",0.727452627524812,0.332485116439983,2.22452872364193,0.149463170741014,0.881188168385915,NA,"none","ENSG00000149124",10249
"2894","PDE3B",2.43251187005713,0.317474641458854,1.11744157367444,0.284108492952265,0.776327238604011,NA,"none","ENSG00000152270",5140
"2895","TYR",0.515638004787795,1.73640864963579,3.03286453730175,0.57253089555415,0.566962361070426,NA,"none","ENSG00000077498",7299
"2896","SLC22A12",0,NA,NA,NA,NA,NA,"none","ENSG00000197891",116085
"2897","GUCY1A2",1.045291365796,-0.787333489341997,2.016449475973,-0.390455351707775,0.696199864571044,NA,"none","ENSG00000152402",2977
"2898","SLC6A5",0.631569095961544,-2.35544420128801,2.47961831098799,-0.949922087141507,0.342151843016722,NA,"none","ENSG00000165970",9152
"2899","GRIK4",1.66612294958118,1.12848358787346,1.34126571160409,0.841357218118885,0.40014784497038,NA,"none","ENSG00000149403",2900
"2900","GAL3ST3",0.787212528403378,-1.37681335614551,2.16890948378428,-0.634795212266427,0.525561986263502,NA,"none","ENSG00000175229",89792
"2901","KCNJ1",0.126824335306964,-0.296274828585056,3.81694647031143,-0.0776209021765199,0.938129615010831,NA,"none","ENSG00000151704",3758
"2902","KCNA4",0.164561523126906,1.38684035942188,3.81694647031143,0.363337649665473,0.71635267189803,NA,"none","ENSG00000182255",3739
"2903","SCN2B",2.14150568706781,-3.05629813479404,1.60684794180479,-1.90204564805383,0.0571651871196045,NA,"none","ENSG00000149575",6327
